Word,Intensity,Valence,Position
lifelong,1,1,adj
light,1,1,adj
light,1,1,noun
light-hearted,2,1,adj
lighten,1,1,verb
likable,2,1,adj
like,2,1,verb
likelihood,1,0,adj
likelihood,1,0,noun
likely,1,0,anypos
liking,2,1,noun
likewise,2,0,anypos
limit,1,-1,adj
limit,1,-1,verb
limitation,1,-1,noun
limited,1,-1,adj
limitless,2,0,adj
limitless,2,0,noun
limp,2,-1,adj
lionhearted,2,1,adj
listless,2,-1,adj
literate,1,1,adj
litigious,2,-1,adj
little,2,-1,adj
little-known,2,-1,adj
live,1,1,adj
lively,2,1,adj
livid,2,-1,anypos
lividly,2,-1,anypos
loath,2,-1,adj
loathe,2,-1,adj
loathe,2,-1,verb
loathing,2,-1,anypos
loathly,2,-1,anypos
loathsome,2,-1,adj
loathsomely,2,-1,anypos
lofty,2,1,adj
logical,1,1,adj
lone,2,-1,adj
lone,2,-1,noun
loneliness,2,-1,noun
lonely,2,-1,adj
lonesome,2,-1,adj
long,2,-1,verb
longing,2,-1,noun
longingly,2,-1,anypos
look,1,0,anypos
looking,1,0,anypos
loophole,2,-1,noun
loopholes,2,-1,adj
loopholes,2,-1,noun
loot,2,-1,verb
lorn,2,-1,adj
losing,2,-1,adj
losing,2,-1,noun
lose,1,-1,verb
loser,1,-1,noun
loss,1,-1,noun
lost,1,-1,adj
lousy,2,-1,adj
lovable,2,1,adj
lovably,2,1,adverb
love,2,1,noun
love,2,1,verb
loveless,2,-1,adj
loveliness,2,1,noun
lovelorn,2,-1,adj
lover,2,1,noun
lovely,2,1,adj
lovely,2,1,anypos
low,1,-1,adj
low-cost,1,1,adj
low-rated,2,-1,adj
low-risk,1,1,adj
lower-priced,1,1,adj
lowly,2,-1,adj
loyal,1,1,adj
loyalty,2,1,adj
loyalty,2,1,noun
lucid,2,1,adj
lucidly,2,1,adj
luck,2,1,noun
luckier,2,1,adj
luckier,2,1,noun
luckiest,2,1,anypos
luckily,2,1,adj
luckiness,2,1,noun
lucky,2,1,adj
lucky,2,1,noun
lucrative,1,1,adj
lucrative,1,1,noun
ludicrous,2,-1,adj
ludicrously,2,-1,anypos
lugubrious,2,-1,adj
lukewarm,2,-1,adj
lull,1,-1,verb
luminous,1,1,adj
lunatic,2,-1,adj
lunatic,2,-1,noun
lunaticism,2,-1,noun
lurch,2,-1,verb
lure,2,-1,verb
lurid,2,-1,adj
lurk,2,-1,verb
lurking,2,-1,adj
lush,2,1,adj
lust,2,0,verb
lure,2,-1,verb
luster,2,1,noun
lustrous,2,1,adj
luxuriant,2,1,adj
luxuriate,1,1,verb
luxurious,2,1,anypos
luxuriously,2,1,anypos
luxury,2,1,adj
luxury,2,1,noun
lying,2,-1,anypos
lyrical,2,1,adj
macabre,2,-1,adj
mad,2,-1,adj
madden,2,-1,verb
maddening,2,-1,anypos
maddeningly,2,-1,anypos
madder,2,-1,adj
madder,2,-1,noun
madly,2,-1,anypos
madman,2,-1,noun
madness,2,-1,noun
magic,2,1,adj
magical,2,1,adj
magnanimous,2,1,anypos
magnanimously,2,1,anypos
magnetic,1,1,adj
magnificence,2,1,anypos
magnificent,2,1,adj
magnificent,2,1,anypos
magnificently,2,1,anypos
magnify,1,1,verb
majestic,2,1,adj
majesty,2,1,noun
major,1,0,adj
maladjusted,2,-1,adj
maladjustment,2,-1,noun
malady,1,-1,noun
malaise,1,-1,noun
malcontent,2,-1,adj
malcontent,2,-1,noun
malcontented,2,-1,adj
maledict,2,-1,noun
maledict,2,-1,verb
malevolence,2,-1,noun
malevolent,2,-1,adj
malevolently,2,-1,anypos
malice,2,-1,noun
malicious,2,-1,adj
maliciously,2,-1,anypos
maliciousness,2,-1,noun
malign,2,-1,adj
malign,2,-1,verb
malignant,1,-1,adj
malodorous,2,-1,adj
maltreatment,2,-1,adj
maltreatment,2,-1,noun
manageable,1,1,adj
maneuver,1,-1,adj
maneuver,1,-1,noun
mangle,2,-1,verb
mania,2,-1,noun
maniac,2,-1,noun
maniacal,2,-1,adj
manic,2,-1,adj
manifest,2,1,adj
manipulate,1,-1,verb
manipulation,1,-1,adj
manipulation,1,-1,noun
manipulative,2,-1,adj
manipulators,2,-1,adj
manipulators,2,-1,noun
manly,2,1,adj
mannerly,2,1,adj
mantra,2,0,adj
mantra,2,0,noun
mar,2,-1,noun
mar,2,-1,verb
marginal,1,-1,adj
marginally,1,-1,adverb
martyrdom,2,-1,noun
martyrdom-seeking,2,-1,adj
marvel,2,1,noun
marvel,2,1,verb
marvellous,2,1,adj
marvelous,2,1,adj
marvelous,2,1,anypos
marvelously,2,1,anypos
marvelousness,2,1,noun
marvels,2,1,noun
massacre,2,-1,noun
massacre,2,-1,verb
massacres,2,-1,noun
massive,1,0,adj
master,2,1,adj
master,2,1,noun
masterful,2,1,adj
masterfully,2,1,adverb
masterpiece,2,1,noun
masterpieces,2,1,noun
masters,2,1,adj
masters,2,1,noun
mastery,2,1,noun
matchless,2,1,adj
matter,1,0,verb
mature,1,1,adj
maturely,1,1,adverb
maturity,1,1,noun
maverick,2,-1,adj
mawkish,2,-1,anypos
mawkishly,2,-1,anypos
mawkishness,2,-1,anypos
maxi-devaluation,2,-1,adj
maxi-devaluation,2,-1,noun
maximize,2,1,verb
maybe,2,0,anypos
meager,2,-1,adj
mean,2,-1,adj
mean,1,0,verb
meaningful,2,1,adj
meaningless,2,-1,adj
meanness,2,-1,noun
meddle,2,-1,verb
meddlesome,2,-1,anypos
mediocre,2,-1,adj
mediocrity,2,-1,noun
meek,2,1,adj
melancholy,2,-1,adj
mellow,2,1,adj
melodramatic,2,-1,adj
melodramatically,2,-1,adverb
memorable,2,1,adj
memorialize,2,1,verb
memories,1,0,adj
memories,1,0,noun
menace,2,-1,noun
menace,2,-1,verb
menacing,2,-1,anypos
menacingly,2,-1,anypos
mend,1,1,verb
mendacious,2,-1,adj
mendacity,2,-1,noun
menial,1,-1,adj
mentality,2,0,noun
mentor,1,1,noun
merciful,2,1,anypos
mercifully,2,1,anypos
merciless,2,-1,adj
mercilessly,2,-1,adverb
mercy,2,1,adj
mercy,2,1,noun
mere,2,-1,adj
mere,2,-1,anypos
merely,2,-1,anypos
merit,2,1,noun
merit,2,1,verb
meritorious,2,1,adj
merrily,2,1,adj
merriment,2,1,noun
merriness,2,1,noun
merry,2,1,adj
mesmerize,2,1,verb
mesmerizing,2,1,anypos
mesmerizing,2,1,anypos
mesmerizingly,2,1,anypos
mess,2,-1,adj
mess,2,-1,noun
messy,1,-1,adj
metaphorize,2,0,verb
meticulous,1,1,adj
meticulously,1,1,adj
midget,2,-1,adj
midget,2,-1,noun
miff,1,-1,verb
might,1,0,anypos
might,2,1,noun
mightily,2,1,anypos
mighty,2,1,anypos
mild,1,1,adj
militancy,2,-1,adj
militancy,2,-1,noun
mind,1,-1,verb
mindful,2,1,adj
mindless,2,-1,anypos
mindlessly,2,-1,anypos
minister,1,1,verb
minor,1,0,adj
miracle,2,1,noun
miracles,2,1,noun
miraculous,2,1,adj
miraculously,2,1,anypos
miraculousness,2,1,noun
mirage,2,-1,adj
mirage,2,-1,noun
mire,2,-1,noun
mire,2,-1,verb
mirth,2,1,noun
misapprehend,1,-1,verb
misbecoming,2,-1,adj
misbecome,2,-1,verb
misbegotten,2,-1,adj
misbehave,2,-1,verb
misbehavior,2,-1,noun
miscalculate,1,-1,verb
miscalculation,1,-1,adj
miscalculation,1,-1,noun
mischief,2,-1,adj
mischief,2,-1,noun
mischievous,2,-1,anypos
mischievously,2,-1,anypos
misconception,2,-1,anypos
misconceptions,2,-1,adj
misconceptions,2,-1,noun
miscreant,2,-1,noun
miscreants,2,-1,noun
misdirection,2,-1,noun
miser,2,-1,noun
miserly,2,-1,anypos
miserable,2,-1,adj
miserableness,2,-1,noun
miserably,2,-1,anypos
miseries,2,-1,noun
misery,2,-1,anypos
misery,2,-1,noun
misfit,2,-1,noun
misfortune,2,-1,noun
misgiving,2,-1,noun
misgivings,2,-1,noun
misguidance,2,-1,noun
misguide,2,-1,verb
misguided,2,-1,adj
mishandle,2,-1,verb
mishap,2,-1,noun
misinform,2,-1,verb
misinformed,2,-1,adj
misinterpret,2,-1,verb
misjudge,2,-1,verb
misjudgment,2,-1,noun
mislead,2,-1,noun
mislead,2,-1,verb
misleading,2,-1,anypos
misleadingly,2,-1,anypos
mislike,2,-1,verb
mismanage,2,-1,verb
misread,2,-1,verb
misreading,2,-1,adj
misreading,2,-1,noun
misrepresent,2,-1,verb
misrepresentation,2,-1,anypos
miss,1,-1,verb
misstatement,2,-1,noun
mistake,2,-1,adj
mistake,2,-1,noun
mistaken,2,-1,verb
mistakenly,2,-1,adverb
mistakes,2,-1,adj
mistakes,2,-1,noun
mistrust,2,-1,adj
mistrust,2,-1,noun
mistrustful,2,-1,anypos
mistrustfully,2,-1,anypos
misunderstand,2,-1,verb
misunderstood,2,-1,verb
misunderstanding,2,-1,adj
misunderstanding,2,-1,noun
misunderstanding,2,-1,verb
misunderstandings,2,-1,adj
misunderstandings,2,-1,noun
misuse,2,-1,verb
mm,2,0,anypos
moan,2,-1,verb
mock,2,-1,adj
mock,2,-1,verb
mockeries,2,-1,noun
mockery,2,-1,noun
mocking,2,-1,adj
mockingly,2,-1,anypos
moderate,2,1,adj
moderation,2,1,adj
moderation,2,1,noun
modern,1,1,adj
modest,1,1,adj
modesty,1,1,noun
molest,2,-1,verb
molestation,2,-1,noun
mollify,2,1,verb
momentous,2,1,adj
monotonous,2,-1,adj
monotony,2,-1,noun
monster,2,-1,noun
monstrosities,2,-1,noun
monstrosity,2,-1,noun
monstrous,2,-1,adj
monstrously,2,-1,anypos
monumental,2,1,adj
monumentally,2,1,adj
moody,2,-1,adj
moon,1,-1,verb
moot,1,-1,adj
mope,1,-1,verb
moral,2,1,adj
moral,2,1,noun
morality,2,1,noun
moralize,2,1,verb
morbid,2,-1,adj
morbidly,2,-1,adj
mordant,2,-1,adj
mordantly,2,-1,adj
moreover,2,0,anypos
moribund,2,-1,adj
mortification,2,-1,noun
mortified,2,-1,adj
mortify,2,-1,verb
mortifying,2,-1,adj
mortifying,2,-1,anypos
most,1,0,anypos
mostly,1,0,anypos
motionless,1,-1,adj
motivate,2,1,verb
motivated,2,1,adj
motivation,2,1,adj
motivation,2,1,noun
motive,1,0,adj
motive,1,0,noun
motley,2,-1,adj
mourn,2,-1,verb
mourner,2,-1,noun
mournful,2,-1,anypos
mournfully,2,-1,anypos
move,1,0,verb
moving,2,1,adj
much,1,0,anypos
muddle,1,-1,verb
muddy,1,-1,adj
mudslinger,2,-1,noun
mudslinging,2,-1,noun
mulish,2,-1,adj
multi-polarization,2,-1,adj
multi-polarization,2,-1,noun
mum,2,0,adj
mundane,2,-1,adj
murder,1,-1,noun
murder,1,-1,verb
murderous,1,-1,adj
murderously,1,-1,adverb
murky,1,-1,adj
muscle-flexing,2,-1,anypos
must,2,0,anypos
myriad,1,1,noun
mysterious,2,-1,adj
mysteriously,2,-1,adverb
mystery,2,-1,noun
mystify,1,-1,verb
mistified,1,-1,adj
myth,2,-1,adj
myth,2,-1,noun
nag,2,-1,verb
nagging,2,-1,anypos
naive,2,-1,adj
naively,2,-1,adverb
nap,1,0,adj
nap,1,0,noun
narrow,1,-1,adj
narrower,2,-1,adj
narrower,2,-1,noun
nascent,1,0,adj
nastily,2,-1,anypos
nastiness,2,-1,noun
nasty,2,-1,adj
nationalism,2,-1,adj
nationalism,2,-1,noun
natural,1,1,adj
naturally,1,1,adverb
nature,1,0,adj
nature,1,0,noun
naughty,2,-1,adj
nauseate,1,-1,verb
nauseating,2,-1,adj
nauseatingly,2,-1,adverb
navigable,1,1,adj
neat,1,1,adj
neatly,1,1,adverb
nebulous,2,-1,adj
nebulous,2,-1,noun
nebulously,2,-1,anypos
necessarily,1,1,adj
necessary,1,1,adj
need,1,-1,adj
need,1,-1,noun
need,2,0,verb
needful,2,0,adj
needful,2,0,noun
needfully,2,0,anypos
needless,1,-1,adj
needlessly,1,-1,adverb
needs,1,0,adj
needs,1,0,noun
needy,1,-1,adj
nefarious,2,-1,adj
nefariously,2,-1,anypos
negate,1,-1,verb
negation,1,-1,noun
negative,1,-1,adj
neglect,2,-1,noun
neglect,2,-1,verb
neglected,2,-1,adj
negligent,2,-1,adj
negligence,2,-1,noun
negligible,1,-1,adj
nemesis,2,-1,noun
nettle,1,-1,verb
nettlesome,2,-1,adj
nevertheless,2,0,anypos
nervous,2,-1,adj
nervously,2,-1,adverb
nervousness,2,-1,noun
neurotic,2,-1,adj
neurotically,2,-1,adverb
neutralize,1,1,verb
nice,2,1,adj
nicely,2,1,anypos
nifty,2,1,adj
niggle,1,-1,verb
nightmare,2,-1,noun
nightmarish,2,-1,adj
nightmarishly,2,-1,adverb
nimble,2,1,adj
nix,2,-1,verb
noble,2,1,adj
nobly,2,1,adverb
noisy,1,-1,adj
non-confidence,2,-1,adj
non-confidence,2,-1,noun
non-violence,1,1,noun
non-violent,1,1,adj
nonexistent,1,-1,adj
nonsense,2,-1,anypos
nonviolent,1,0,adj
normal,1,1,adj
nosey,2,-1,adj
notable,2,1,adj
notable,2,1,noun
notably,2,1,anypos
noteworthy,2,1,adj
noteworthy,2,1,noun
noticeable,1,1,adj
notion,1,0,adj
notion,1,0,noun
notorious,2,-1,adj
notoriously,2,-1,adverb
novel,2,1,adj
nourish,1,1,verb
nourishing,1,1,adj
nourishment,1,1,noun
nuance,2,0,adj
nuance,2,0,noun
nuances,2,0,adj
nuances,2,0,noun
nuisance,2,-1,adj
nuisance,2,-1,noun
numb,1,-1,verb
nurture,2,1,verb
nurturing,2,1,adj
nurturing,2,1,noun
oasis,2,1,noun
obedience,2,1,noun
obedient,2,1,adj
obediently,2,1,adverb
obey,2,1,verb
obese,2,-1,adj
obese,2,-1,noun
object,2,-1,verb
objection,2,-1,adj
objection,2,-1,noun
objectionable,2,-1,adj
objections,2,-1,adj
objections,2,-1,noun
objective,1,1,adj
objectively,1,1,adverb
obligation,1,0,adj
obligation,1,0,noun
obliged,2,1,anypos
oblique,1,-1,adj
obliterate,2,-1,verb
obliterated,2,-1,adj
oblivious,2,-1,adj
oblivious,2,-1,noun
obnoxious,2,-1,adj
obnoxiously,2,-1,anypos
obscene,2,-1,adj
obscenely,2,-1,anypos
obscenity,2,-1,noun
obscure,1,-1,adj
obscure,2,-1,verb
obscurity,2,-1,anypos
obsess,2,-1,verb
obsession,2,-1,noun
obsessions,2,-1,noun
obsessive,2,-1,adj
obsessively,2,-1,anypos
obsessiveness,2,-1,noun
obsolete,1,-1,adj
obstacle,2,-1,adj
obstacle,2,-1,noun
obstinate,2,-1,adj
obstinately,2,-1,anypos
obstruct,1,-1,verb
obstruction,1,-1,noun
obtrusive,2,-1,adj
obtuse,2,-1,adj
obviate,2,1,verb
obvious,1,0,adj
obvious,1,0,anypos
obvious,1,0,noun
obviously,2,-1,anypos
odd,1,-1,adj
odd,1,-1,anypos
odder,2,-1,anypos
oddest,2,-1,anypos
oddities,2,-1,adj
oddities,2,-1,noun
oddity,2,-1,noun
oddly,2,-1,anypos
offbeat,2,1,adj
offence,1,-1,adj
offence,1,-1,noun
offend,2,-1,adj
offend,2,-1,verb
offending,2,-1,anypos
offenses,2,-1,adj
offenses,2,-1,noun
offensive,1,-1,adj
offensive,1,-1,anypos
offensive,1,-1,noun
offensively,2,-1,anypos
offensiveness,2,-1,noun
officious,2,-1,adj
offset,1,1,verb
oh,2,0,anypos
okay,1,1,adj
okay,2,1,anypos
olympic,1,0,adj
ominous,2,-1,adj
ominously,2,-1,anypos
omission,1,-1,noun
omit,1,-1,verb
one-side,2,-1,adj
one-sided,2,-1,anypos
onerous,2,-1,adj
onerously,2,-1,anypos
onslaught,1,-1,adj
onslaught,1,-1,noun
onward,1,1,adj
onward,1,1,noun
open,1,1,adj
openly,1,1,adj
open-ended,1,0,adj
openness,1,1,adj
openness,1,1,noun
opinion,2,0,adj
opinion,2,0,noun
opinionated,2,-1,adj
opinions,2,0,adj
opinions,2,0,noun
opponent,2,-1,noun
opportune,2,1,adj
opportunity,2,1,noun
opportunistic,1,-1,adj
oppose,2,-1,verb
opposition,2,-1,adj
opposition,2,-1,noun
oppositions,2,-1,adj
oppositions,2,-1,noun
oppress,2,-1,verb
oppression,2,-1,adj
oppression,2,-1,noun
oppressive,2,-1,adj
oppressively,2,-1,anypos
oppressiveness,2,-1,noun
oppressors,2,-1,adj
oppressors,2,-1,noun
optimal,2,1,adj
optimism,2,1,noun
optimistic,1,1,adj
opulent,2,1,adj
ordeal,2,-1,noun
orderly,1,1,adj
original,1,1,adj
originality,1,1,noun
orphan,1,-1,noun
orthodoxy,2,0,noun
ostracize,2,-1,verb
ought,2,0,anypos
outbreak,1,-1,noun
outburst,2,-1,adj
outburst,2,-1,noun
outbursts,2,-1,adj
outbursts,2,-1,noun
outcast,2,-1,noun
outcry,2,-1,noun
outdated,1,-1,adj
outdo,2,1,verb
outgoing,1,1,adj
outlaw,2,-1,noun
outlook,1,0,adj
outlook,1,0,noun
outmoded,1,-1,adj
outrage,2,-1,noun
outrage,2,-1,verb
outraged,2,-1,adj
outrageous,2,-1,adj
outrageous,2,-1,anypos
outrageously,2,-1,anypos
outrageousness,2,-1,noun
outrages,2,-1,noun
outright,2,0,adj
outshine,2,1,verb
outsider,1,-1,noun
outsmart,2,1,verb
outspoken,1,0,adj
outspoken,1,0,noun
outstanding,2,1,adj
outstandingly,2,1,anypos
outstrip,2,1,verb
outwit,2,1,verb
ovation,2,1,adj
ovation,2,1,noun
over-acted,2,-1,anypos
over-valuation,1,-1,adj
over-valuation,1,-1,noun
overachiever,2,1,noun
overact,2,-1,anypos
overact,2,-1,verb
overacted,2,-1,anypos
overawe,1,-1,verb
overbalance,1,-1,verb
overbalanced,1,-1,adj
overbearing,2,-1,adj
overbearingly,2,-1,adverb
overblown,2,-1,adj
overcome,2,-1,verb
overdo,2,-1,verb
overdone,2,-1,anypos
overdue,2,-1,adj
overemphasize,2,-1,verb
overjoyed,2,1,adj
overkill,2,-1,noun
overlook,2,-1,verb
overplay,2,-1,verb
overpower,1,-1,verb
overreach,1,-1,verb
overrun,1,-1,verb
overshadow,1,-1,verb
oversight,1,-1,noun
oversimplification,1,-1,noun
oversimplified,1,-1,adj
oversimplify,1,-1,verb
oversized,1,-1,adj
overstate,2,-1,anypos
overstatement,2,-1,adj
overstatement,2,-1,noun
overstatements,2,-1,anypos
overt,1,0,adj
overtaxed,1,-1,adj
overthrow,1,-1,verb
overturn,1,-1,verb
overture,2,1,adj
overture,2,1,noun
overtures,1,0,adj
overtures,1,0,noun
overwhelm,1,-1,verb
overwhelming,2,-1,adj
overwhelmingly,2,-1,anypos
overworked,2,-1,adj
overzealous,2,-1,adj
overzealously,2,-1,adverb
pacifist,2,1,noun
pacifists,2,1,adj
pacifists,2,1,noun
pacify,1,0,verb
pain,2,-1,adj
pain,2,-1,noun
pain,1,-1,verb
painful,1,-1,adj
painfully,1,-1,adverb
painless,1,1,adj
painlessly,1,1,adverb
pains,2,-1,adj
pains,2,-1,noun
painstaking,2,1,adj
painstakingly,2,1,adverb
palatable,2,1,adj
palatial,2,1,adj
pale,1,-1,adj
pale,1,-1,noun
palliate,2,1,verb
paltry,2,-1,adj
pamper,1,1,verb
pan,1,-1,verb
pandemonium,2,-1,noun
panic,2,-1,noun
panic,2,-1,verb
panicky,2,-1,adj
paradise,2,1,noun
paradoxical,2,-1,adj
paradoxically,2,-1,adverb
paralize,1,-1,verb
paralyzed,1,-1,adj
paramount,2,1,adj
paranoia,2,-1,noun
paranoid,2,-1,adj
parasite,1,-1,noun
pardon,2,1,verb
pariah,2,-1,noun
parody,2,-1,verb
partiality,2,-1,adj
partiality,2,-1,noun
particular,1,0,adj
particularly,1,0,adverb
partisan,2,-1,adj
partisan,2,-1,noun
partisans,2,-1,adj
partisans,2,-1,noun
passe,2,-1,adj
passion,2,1,noun
passionate,2,1,adj
passionately,2,1,anypos
passive,1,-1,adj
passive,2,-1,noun
passiveness,2,-1,adj
passiveness,2,-1,noun
pathetic,2,-1,adj
pathetically,2,-1,anypos
patience,2,1,noun
patient,1,1,adj
patient,1,1,adj
patient,1,1,noun
patiently,2,1,adverb
patriot,2,1,noun
patriotic,2,1,adj
patronize,2,-1,verb
paucity,2,-1,adj
paucity,2,-1,noun
pauper,2,-1,noun
paupers,2,-1,adj
paupers,2,-1,noun
payback,2,-1,adj
payback,2,-1,noun
peace,1,1,adj
peace,1,1,noun
peaceable,2,1,adj
peaceful,1,1,adj
peaceful,1,1,noun
peacefully,1,1,adverb
peacekeepers,1,1,adj
peacekeepers,1,1,noun
peculiar,2,-1,anypos
peculiarly,2,-1,anypos
pedantic,2,-1,adj
pedestrian,1,-1,adj
peerless,2,1,adj
peeve,2,-1,verb
peeved,2,-1,adj
peevish,2,-1,adj
peevishly,2,-1,adverb
penalize,2,-1,verb
penalty,1,-1,adj
penalty,1,-1,noun
penetrating,2,1,adj
penitent,2,1,adj
perceptions,2,0,adj
perceptions,2,0,noun
perceptive,2,1,adj
perfect,2,1,adj
perfect,2,1,anypos
perfect,2,1,verb
perfection,2,1,noun
perfectly,2,1,anypos
perfidious,2,-1,adj
perfidity,2,-1,noun
perfunctory,2,-1,adj
perfunctory,2,-1,noun
perhaps,2,0,anypos
peril,2,-1,noun
perilous,1,-1,adj
perilously,1,-1,adverb
peripheral,1,-1,adj
perish,2,-1,verb
permissible,1,1,adj
pernicious,2,-1,adj
perplex,2,-1,verb
perplexed,2,-1,adj
perplexing,2,-1,anypos
perplexity,2,-1,noun
persecute,2,-1,verb
persecution,2,-1,adj
persecution,2,-1,noun
perseverance,2,1,noun
persevere,2,1,verb
persistence,1,0,adj
persistence,1,0,noun
persistent,1,1,adj
persistent,1,1,noun
personages,1,1,adj
personages,1,1,noun
personality,2,1,adj
personality,2,1,noun
perspective,1,0,adj
perspective,1,0,noun
perspicuous,2,1,adj
perspicuously,2,1,adverb
persuade,2,1,verb
persuasive,2,1,adj
persuasive,2,1,noun
persuasively,2,1,adverb
pertinacious,2,-1,adj
pertinaciously,2,-1,adverb
pertinacity,2,-1,noun
pertinent,1,1,adj
perturb,2,-1,verb
perturbed,2,-1,adj
pervasive,2,0,adj
pervasive,2,0,noun
perverse,2,-1,adj
perversely,2,-1,anypos
perversion,2,-1,noun
perversity,2,-1,noun
pervert,2,-1,verb
perverted,2,-1,anypos
pessimism,2,-1,noun
pessimistic,2,-1,adj
pessimistically,2,-1,anypos
pest,2,-1,noun
pestilent,2,-1,adj
petrify,2,-1,verb
petrified,2,-1,adj
pettifog,2,-1,verb
petty,2,-1,adj
phenomenal,2,1,adj
phenomenally,2,1,anypos
philosophize,2,0,verb
phobia,2,-1,noun
phobic,2,-1,adj
phony,2,-1,adj
picky,2,-1,adj
picturesque,2,1,adj
piety,1,1,noun
pillage,2,-1,verb
pillar,2,1,adj
pillar,2,1,noun
pillory,2,-1,verb
pinch,1,-1,noun
pinch,1,-1,verb
pine,2,-1,verb
pinnacle,2,1,noun
pious,2,1,adj
pique,1,-1,verb
pithy,2,1,adj
pithy,2,1,noun
pitiable,2,-1,adj
pitiful,2,-1,adj
pitifully,2,-1,adj
pitiless,2,-1,adj
pitilessly,2,-1,adverb
pittance,2,-1,noun
pity,2,-1,noun
pity,2,-1,verb
pivotal,1,0,adj
placate,2,1,verb
placid,1,1,adj
plagiarize,2,-1,verb
plague,2,-1,adj
plague,2,-1,noun
plague,1,-1,verb
plain,1,1,adj
plainly,2,1,anypos
plausibility,2,1,noun
plausible,2,1,adj
player,1,0,adj
player,1,0,noun
playful,2,1,adj
playfully,2,1,adverb
plaything,2,-1,adj
plaything,2,-1,noun
plead,2,0,verb
pleading,2,0,adj
pleadingly,2,0,anypos
plea,1,-1,noun
pleas,2,-1,adj
pleas,2,-1,noun
pleasant,1,1,adj
pleasantly,1,1,adj
please,2,1,verb
pleased,2,1,adj
pleasing,2,1,anypos
pleasingly,2,1,anypos
pleasurable,2,1,anypos
pleasurably,2,1,anypos
pleasure,2,1,adj
pleasure,2,1,noun
plebeian,2,-1,adj
pledge,2,1,noun
pledge,2,1,verb
pledges,2,1,adj
pledges,2,1,noun
plenary,1,0,adj
plentiful,1,1,adj
plenty,2,1,anypos
plight,2,-1,noun
plot,2,-1,verb
plotters,2,-1,adj
plotters,2,-1,noun
ploy,2,-1,adj
ploy,2,-1,noun
plunder,2,-1,verb
plunderer,2,-1,anypos
plush,2,1,adj
poetic,2,1,adj
poeticize,2,1,verb
poignant,2,1,adj
point,1,0,adj
point,1,0,noun
pointless,1,-1,adj
pointlessly,1,-1,adverb
poise,2,1,noun
poised,2,1,adj
poison,2,-1,adj
poison,2,-1,noun
poisonous,1,-1,adj
poisonously,1,-1,adj
polarisation,2,-1,adj
polarisation,2,-1,noun
polemize,2,-1,verb
polished,1,1,adj
polite,1,1,adj
politeness,1,1,noun
pollute,1,-1,verb
polluter,2,-1,adj
polluter,2,-1,noun
polluters,2,-1,adj
polluters,2,-1,noun
polution,1,-1,noun
pompous,2,-1,adj
ponder,2,0,verb
poor,1,-1,adj
poorly,2,-1,adverb
popular,1,1,adj
popular,1,1,noun
popularity,1,1,adj
popularity,1,1,noun
portable,1,1,adj
posh,2,1,adj
position,1,0,adj
position,1,0,noun
positive,1,1,adj
positiveness,2,1,noun
positively,2,1,adverb
possibility,1,0,adj
possibility,1,0,noun
possible,1,0,anypos
possibly,1,0,anypos
posterity,1,1,noun
posture,1,0,adj
posture,1,0,noun
posturing,2,-1,adj
posturing,2,-1,noun
potent,2,1,adj
potential,1,1,adj
potential,1,1,noun
pout,2,-1,verb
poverty,2,-1,noun
power,1,0,adj
power,1,0,noun
powerful,1,1,adj
powerfully,1,1,adverb
powerless,1,-1,adj
practicable,1,1,adj
practical,1,1,adj
practically,1,0,anypos
pragmatic,2,1,adj
praise,2,1,noun
praise,2,1,verb
praiseworthy,2,1,adj
praising,2,1,adj
praising,2,1,noun
prate,2,-1,verb
pratfall,2,-1,noun
prattle,2,-1,verb
pray,2,0,verb
pre-eminent,1,1,adj
preach,2,1,verb
preaching,2,1,adj
preaching,2,1,noun
precarious,1,-1,adj
precariously,1,-1,adverb
precaution,2,1,noun
precautions,2,1,noun
precedent,1,1,noun
precious,2,1,adj
precious,2,0,adverb
precious,2,1,noun
precipitate,2,-1,verb
precipitous,2,-1,adj
precise,1,1,adj
precisely,1,1,adverb
precision,1,1,noun
predatory,1,-1,adj
predicament,2,-1,noun
predictable,1,0,adj
predictablely,1,0,adverb
predominant,1,0,adj
preeminent,1,1,adj
preemptive,1,1,adj
prefer,2,1,verb
preferable,2,1,adj
preferable,2,1,anypos
preferably,2,1,anypos
preference,2,1,noun
preferences,2,1,adj
preferences,2,1,noun
prejudge,2,-1,verb
prejudice,2,-1,adj
prejudice,2,-1,noun
prejudicial,2,-1,adj
premeditated,2,-1,adj
premier,1,1,adj
premium,1,1,adj
preoccupy,1,-1,verb
prepared,1,1,adj
preponderance,2,1,adj
preponderance,2,1,noun
preposterous,2,-1,adj
preposterously,2,-1,anypos
press,1,1,verb
pressing,2,-1,adj
pressing,2,-1,noun
pressure,1,0,adj
pressure,1,0,noun
pressures,1,0,adj
pressures,1,0,noun
prestige,2,1,noun
prestigious,1,1,adj
presumably,2,0,anypos
presume,2,-1,verb
presumptuous,2,-1,adj
presumptuous,2,-1,anypos
presumptuously,2,-1,anypos
pretence,2,-1,adj
pretence,2,-1,noun
pretend,2,-1,verb
pretense,2,-1,adj
pretense,2,-1,noun
pretentious,2,-1,anypos
pretentiously,2,-1,anypos
prettily,2,1,anypos
pretty,2,1,anypos
prevalent,1,0,adj
prevaricate,2,-1,verb
priceless,2,1,adj
pricey,1,-1,adj
prickle,2,-1,verb
prickles,2,-1,adj
